Sentence_id,Text,Speaker,Speaker_title,Speaker_party,File_id,Length,Line_number,Sentiment,Verdict
22210,"Nobody running can promise that, there's too much change in the world.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,12,928,0.0,-1
22211,So what should we do?,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,5,929,0.0,-1
22212,"Let me reel some things off real quick, because you said you wanted specifics.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,14,930,0.0,-1
22213,"Number one, under my program we would provide matching funds to states to teach everybody with a job to read in the next 5 years and give everybody with a job the chance to get a high school diploma, in big places on the job.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,45,931,0.867881,-1
22214,"Number 2, we would provide 2-year apprenticeship programs to high school graduates who don't go to college.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,17,932,0.0,-1
22215,And community colleges are on the job.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,7,933,0.453798,0
22216,"Number three, we'd open the doors to college education to high school graduates without regard to income.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,17,934,0.0,-1
22217,They could borrow the money and pay it back as a percentage of their income or with a couple of years of service to our nation here at home.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,29,935,0.298827,-1
22218,"Number 4, we would fully fund the Head Start program to get little kids off to a good start.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,19,936,0.0,-1
22219,"And, 5, I would have an aggressive program of school reform, more choices -- I favor public schools or these new charter schools -- we can talk about that if you want.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,32,937,0.341761,-1
22220,I don't think we should spend tax money on private schools.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,11,938,-0.4787,-1
22221,"But I favor public school choice, and I favor radical decentralization in giving more power to better-trained principals and teachers with parent councils to control their schools.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,27,939,0.682783,-1
22222,Those things would revolutionize American education and take us to the top economically.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,13,940,0.455972,-1
22227,"In 6 years -- I budget all this in my budget, and in 6 years the college program would cost 8 billion dollars over and above what -- the present student loan program costs 4; you pay 3 billion dollars for busted loans, because we don't have an automatic recovery system, and a billion dollars in bank fees.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,58,945,-0.716851,1
22228,So the net cost would be 8 billion 6 years from now in a trillion-plus budget -- not very much.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,20,946,-0.376922,1
22229,The other stuff -- all the other stuff I mentioned -- costs much less than that.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,16,947,-0.304455,1
22230,The Head Start program full funding would cost about 5 billion more.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,12,948,0.0,1
22231,"And it's all covered in my budget from -- the plans that I've laid out -- from raising taxes on families with incomes above $200,000 and asking foreign corporations to pay the same tax that American corporations do on the same income, from $140 billion in budget cuts, including what I think are very prudent cuts in the defense budget.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,60,949,-0.698977,1
22232,It's all covered in the plan.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,6,950,0.0,1
22235,"Yes, I've got scars to show for being around education reform.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,11,953,0.0,-1
22236,"And the first word you need to say in every city and state, and just draw a line in the sand, is public schools exist for the benefit of the children.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,31,954,0.488663,-1
22237,"You're going to see a lot of people fall over it, because any time you're spending $199 billion dollars a year, somebody's getting it.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,24,955,-0.469769,1
22238,And the children get lost in the process.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,8,956,-0.514428,-1
22240,"Keep in mind in 1960, when our schools were the envy of the world, we were spending $16 billion on them; now we spend more than any other nation in the world -- 199 billion a year -- and rank at the bottom of the industrialized world in terms of education achievement.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,52,958,0.0,1
22241,One more time you've bought a front-row box seat and got a third-rate performance.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,14,959,-0.667451,-1
22242,This is a government that is not serving you.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,9,960,-0.534142,-1
22243,"By and large it should be local -- the more local, the better.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,13,961,0.418833,-1
22244,"Interesting phenomenon: small towns have good schools, big cities have terrible schools.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,12,962,-0.486926,-1
22245,"The best people in a small town will serve on the school board; you get into big cities, it's political patronage, stepping stones -- you get the job, give your relatives a janitor's job at $57,000 a year, more than the teachers make, and with luck they clean the cafeteria once a week.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,53,963,0.87934,-1
22246,"Now, you're paying for that.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,5,964,0.0,-1
22247,Those schools belong to you.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,5,965,0.0,-1
22248,And we put up with that.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,6,966,0.302833,-1
22249,"Now, as long as we put up with that, that's what you're going to get.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,15,967,0.229484,-1
22250,And these folks are just dividing up 199 billion bucks and the children get lost.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,15,968,-0.718006,1
22251,"If I could wish for one thing for great public schools, it would be a strong family unit in every home -- nothing will ever replace that.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,27,969,0.0,-1
22252,"You say, well, gee, what are you going to do about that?",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,12,970,0.573156,-1
22253,"Well, the White House is a bully pulpit, and I think we ought to be pounding on the table every day.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,21,971,-0.690005,-1
22254,There's nothing -- the most efficient unit of government the world will ever know is a strong loving family unit.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,20,972,0.838952,-1
22256,"You need small schools, not big schools.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,7,974,0.0,-1
22257,In a little school everybody is somebody; individualism is very important.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,11,975,0.680378,-1
22259,Everybody told me they were cost-effective.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,6,977,0.422419,-1
22260,I did a study on it; they're cost- ineffective.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,9,978,-0.747893,0
22261,5000 students -- why is a high school that big?,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,10,979,-0.437425,-1
22263,Sooner or later you get 11 more boys that can run like the devil that weigh 250 pounds and they might win district.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,23,981,-0.410905,-1
22264,"Now, that has nothing to do with learning.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,8,982,-0.51202,-1
22265,"Secondly, across Texas, typically half of the school day was non-academic pursuits -- in one place it was 35%.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,19,983,-0.268637,1
22266,In Texas you could have unlimited absences to go to livestock shows.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,12,984,0.0,1
22267,"Found a boy -- excuse me, but this gives the flavor -- a boy in Houston kept a chicken in the bathtub in downtown Houston and missed 65 days going to livestock shows.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,33,985,-0.575743,0
22268,"Finally had to come back to school, the chicken lost its feathers.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,12,986,-0.386993,-1
22269,That's the only way we got him back.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,8,987,-0.438387,-1
22270,"(Laughter) Now, that's your tax money being wasted.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,8,988,-0.711034,-1
22272,It is terrible to bus tiny little children across town.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,10,990,-0.801683,-1
22273,"And it is particularly terrible to take poor tiny little children and wait until the first grade and bus them across town to Mars, where the children know their numbers, know their letters, have had every advantage.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,37,991,-0.259908,-1
22274,"At the end of the first day, that little child wants out.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,12,992,-0.504959,-1
22276,"You've got to have world class teachers, world class books.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,10,994,0.0,-1
22277,"If you ever got close to how textbooks were selected, you wouldn't want to go back the second day.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,19,995,-0.213114,-1
22278,I don't have time to tell you the stories.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,9,996,-0.304779,-1
22280,"Finally, if we don't fix this, you're right.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,8,998,0.502581,-1
22281,We can't have the industries of tomorrow unless we have the best educated workforce.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,14,999,-0.24104,-1
22282,"And here you've got, for the disadvantaged children, you've got to have early childhood development.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,15,1000,-0.223924,-1
22283,Cheapest money you'll ever spend.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,5,1001,0.0,-1
22284,First contact should be with the money when she's pregnant.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,10,1002,0.253508,-1
22285,"That little child needs to be loved and hugged and nurtured and made to feel special, like your children were.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,20,1003,0.763155,-1
22286,They learn to think well or poorly of themselves in the first 18 months.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,14,1004,-0.37754,0
22289,And in the first few years they either learn how to learn or don't learn how to learn.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,18,1007,0.0,-1
22290,"And if they don't, they wind up in prison.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,9,1008,-0.543198,-1
22292,And it costs more to keep them in prison than it does to send them to Harvard.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,17,1010,-0.34234,1
22296,I just had a word of clarification because of something Governor Clinton said.,George Bush,President,REPUBLICAN,1992-10-15.txt,13,1014,-0.297818,-1
22297,"My school choice program, GI Bill for Kids, does not take public money and give it to private schools.",George Bush,President,REPUBLICAN,1992-10-15.txt,19,1015,0.0,0
22298,It does what the GI Bill itself did when I came out of World War II.,George Bush,President,REPUBLICAN,1992-10-15.txt,16,1016,-0.23927,-1
22299,It takes public money and gives it to families or individuals to choose the school they want.,George Bush,President,REPUBLICAN,1992-10-15.txt,17,1017,0.0,1
22300,"And where it's been done, those schools, like in Rochester, those schools that weren't chosen find that they then compete and do better.",George Bush,President,REPUBLICAN,1992-10-15.txt,23,1018,0.286887,1
22301,So I think it's worth a shot.,George Bush,President,REPUBLICAN,1992-10-15.txt,7,1019,0.625758,-1
22302,We've got a pilot program.,George Bush,President,REPUBLICAN,1992-10-15.txt,5,1020,-0.286974,1
22303,It ought to be tried.,George Bush,President,REPUBLICAN,1992-10-15.txt,5,1021,-0.602624,-1
22304,"School choice -- public, private or religious.",George Bush,President,REPUBLICAN,1992-10-15.txt,7,1022,0.0,-1
22305,"Not to the schools but to -- you know, 46% of the teachers in Chicago, public school teachers, send their kids to private school.",George Bush,President,REPUBLICAN,1992-10-15.txt,24,1023,0.0,1
22306,"Now, I think we ought to try to help families and see if it will do what I think -- make all schools better.",George Bush,President,REPUBLICAN,1992-10-15.txt,24,1024,0.572109,-1
22307,I just want to mention if I could --,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,9,1025,0.0,-1
22310,"Including the parents in the preschool education of their kids, even if they're poor and uneducated, can make a huge difference.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,21,1028,-0.832744,-1
22311,We have a big program in my state that teaches mothers or fathers to teach their kids to get ready for school.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,22,1029,0.0,1
22312,It's the most successful thing we've ever done.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,8,1030,0.612031,-1
22313,Just a fact clarification real quickly.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,6,1031,0.0,-1
22314,We do not spend a higher percentage of our income on public education than every other country.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,17,1032,0.0,1
22315,There are 9 countries that spend more than we do on public education.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,13,1033,0.0,1
22316,We spend more on education 'cause we spend so much more on colleges.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,13,1034,0.257452,1
22317,"But if you look at public education alone and you take into account the fact that we have more racial diversity and more poverty, it makes a big difference.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,29,1035,-0.285701,1
22318,"There are great public schools where there's public school choice, accountability and brilliant principals.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,14,1036,0.725342,-1
22319,I'll just mention one -- the Beasley Academic Center in Chicago.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,11,1037,0.0,-1
22320,I commend it to anybody.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,5,1038,0.730329,-1
22321,It's as good as any private school in the country.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,10,1039,0.0,-1
22326,"Well, I don't have any idea but I hope it will happen some time in my lifetime.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,17,1044,-0.242722,-1
22328,I believe that this country is electing more and more African Americans and Latinos and Asian Americans who are representing districts that are themselves not necessarily of a majority of their race.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,32,1046,0.0,-1
22329,"The American people are beginning to vote across racial lines, and I hope it will happen more and more.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,19,1047,-0.26296,0
22330,More and more women are being elected.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,7,1048,0.0,1
22331,Look at all these women Senate candidates we have here.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,10,1049,0.200246,-1
22332,"And you know, according to my mother and my wife and my daughter, this world would be a lot better place if women were running it most of the time.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,30,1050,0.806329,-1
22333,"I do think there are special experiences and judgments and backgrounds and understandings that women bring to this process, by the way.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,22,1051,0.73024,-1
22334,"This lady said here, how have you been affected by the economy.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,12,1052,-0.460353,0
22335,"I mean, women know what's it like to be paid an unequal amount for equal work.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,16,1053,-0.621827,-1
22336,They know what it's like not to have flexible working hours.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,11,1054,0.0,-1
22337,They know what it's like not to have family leave or childcare.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,12,1055,-0.241054,0
22338,So I think it would be a good thing for America if it happened.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,14,1056,0.26268,-1
22339,And I think it will happen in my lifetime.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,9,1057,-0.430681,-1
22345,I think if Barbara Bush were running this year she'd be elected.,George Bush,President,REPUBLICAN,1992-10-15.txt,12,1063,0.0,-1
22347,"(Laughter) You don't want us to mention appointees, but when you see the quality of people in our administration, see how Colin Powell performed -- I say administration --",George Bush,President,REPUBLICAN,1992-10-15.txt,29,1065,0.433932,-1
22349,You weren't impressed with the fact that he --,George Bush,President,REPUBLICAN,1992-10-15.txt,9,1067,-0.330618,-1
22352,"Yeah, but wouldn't that suggest to the American people, then, here's a quality person, if he decided that he could automatically get the nomination of either party?",George Bush,President,REPUBLICAN,1992-10-15.txt,27,1070,0.346203,-1
22361,I don't know -- starting after 4 years.,George Bush,President,REPUBLICAN,1992-10-15.txt,8,1079,-0.319497,-1
22363,"No, I think you'll see --",George Bush,President,REPUBLICAN,1992-10-15.txt,6,1081,-0.270467,-1
22365,I think you'll see more minority candidates and women candidates coming forward.,George Bush,President,REPUBLICAN,1992-10-15.txt,12,1083,0.540614,-1
22367,This is supposed to be the year of the women in the Senate.,George Bush,President,REPUBLICAN,1992-10-15.txt,13,1085,-0.630801,-1
22368,Let's see how they do.,George Bush,President,REPUBLICAN,1992-10-15.txt,5,1086,0.0,-1
22369,I hope a lot of --,George Bush,President,REPUBLICAN,1992-10-15.txt,6,1087,0.0,-1
22371,I have a fearless forecast.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,5,1089,0.779397,-1
22372,A message just won't do it.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,6,1090,-0.504439,-1
22373,Colin Powell will be on somebody's ticket 4 years from now -- right?,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,13,1091,0.373563,-1
22375,He wanted that said -- 4 years.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,7,1093,-0.339185,0
22377,"Now, if won't be, General Waller would be -- you say, why do you keep picking military people.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,18,1095,-0.222462,-1
22378,These are people that I just happen to know and have a high regard for.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,15,1096,-0.204427,0
22379,I'm sure there are hundreds of others.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,7,1097,0.0,-1
22380,How about Dr. Lou Sullivan?,George Bush,President,REPUBLICAN,1992-10-15.txt,5,1098,-0.293943,-1
22389,I can think of many.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,5,1107,0.0,-1
22394,How about Sandra Day O'Connor as an example?,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,8,1112,0.0,-1
22407,May I ask for an exception because I think we owe Carole Simpson -- anybody who can stand in between these three characters here and get the job done -- we owe her a round of applause.,George Bush,President,REPUBLICAN,1992-10-15.txt,37,1125,0.793596,-1
22408,(Applause) But don't take it out of my time!,George Bush,President,REPUBLICAN,1992-10-15.txt,9,1126,-0.319992,-1
22411,I feel strongly about it because I don't want it to come out of my time.,George Bush,President,REPUBLICAN,1992-10-15.txt,16,1129,0.0,-1
22414,"No, but let me just stay to the American people in 2 and a half weeks we're going to choose who should sit in this Oval Office, who to lead the economic recovery, who to be the leader of the free world, who to get the deficit down.",George Bush,President,REPUBLICAN,1992-10-15.txt,48,1132,-0.480878,0
22415,three ways to do that.,George Bush,President,REPUBLICAN,1992-10-15.txt,5,1133,0.0,-1
22416,One is to raise taxes.,George Bush,President,REPUBLICAN,1992-10-15.txt,5,1134,-0.445226,-1
22417,One is to reduce spending -- controlling that mandatory spending.,George Bush,President,REPUBLICAN,1992-10-15.txt,10,1135,-0.473771,-1
22418,Another one is to invest and save and to stimulate growth.,George Bush,President,REPUBLICAN,1992-10-15.txt,11,1136,0.74843,-1
22419,I do not want to raise taxes.,George Bush,President,REPUBLICAN,1992-10-15.txt,7,1137,-0.395393,-1
22420,I differ with the 2 here on that.,George Bush,President,REPUBLICAN,1992-10-15.txt,8,1138,-0.42429,0
22421,I'm just not going to do that.,George Bush,President,REPUBLICAN,1992-10-15.txt,7,1139,-0.660052,-1
22422,I do believe that we need to control mandatory spending.,George Bush,President,REPUBLICAN,1992-10-15.txt,10,1140,0.0,-1
22423,I think we need to invest and save more.,George Bush,President,REPUBLICAN,1992-10-15.txt,9,1141,0.0,-1
22424,I believe that we need to educate better and retrain better.,George Bush,President,REPUBLICAN,1992-10-15.txt,11,1142,0.525067,-1
22425,I believe that we need to export more so I'll keep working for export agreements where we can sell more abroad and I believe that we must strengthen the family.,George Bush,President,REPUBLICAN,1992-10-15.txt,30,1143,0.767654,-1
22426,We've got to strengthen the family.,George Bush,President,REPUBLICAN,1992-10-15.txt,6,1144,0.306166,-1
22427,"Now, let me pose this question to America.",George Bush,President,REPUBLICAN,1992-10-15.txt,8,1145,0.0,-1
22428,"If in the next 5 minutes a television announcer came on and said, there is a major international crisis -- there is a major threat to the world or in this country a major threat -- my question is, who, if you were appointed to name 1 of the 3 of us, who would you choose?",George Bush,President,REPUBLICAN,1992-10-15.txt,56,1146,-0.439532,-1
22429,"Who has the perseverance, the character, the integrity, the maturity, to get the job done?",George Bush,President,REPUBLICAN,1992-10-15.txt,15,1147,0.849224,-1
22430,I hope I'm that person.,George Bush,President,REPUBLICAN,1992-10-15.txt,5,1148,0.0,-1
22431,"Thank you very, very much.",George Bush,President,REPUBLICAN,1992-10-15.txt,5,1149,0.701878,-1
22434,"If the American people want to do it and not talk about it, then they ought to -- you know, I'm one person they ought to consider.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,27,1152,-0.492737,-1
22435,"If they just want to keep slow dancing and talk about it and not do it, I'm not your man.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,20,1153,-0.674924,-1
22439,Getting things done in three months that my competitors took 18 months to do.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,14,1157,0.0,1
22440,Everybody says you can't do that with Congress.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,8,1158,-0.476234,-1
22441,"Sure, you can do that with Congress.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,7,1159,0.212663,-1
22442,Congress -- they're all good people.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,6,1160,0.0,-1
22443,They're all patriots but you've got to link arms and work with them.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,13,1161,0.0,-1
22446,We have them all day every day.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,7,1164,0.0,-1
22447,But we get the job done.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,6,1165,0.27,-1
22448,"Now, I have to come back in my clothes to one thing because I am passionate about education.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,18,1166,0.0,-1
22449,I was talking about early childhood education for disadvantaged little children.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,11,1167,-0.274765,0
22450,And let me tell you one specific pilot program where children who don't have a chance go to this program when they're 3.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,23,1168,-0.358402,-1
22451,Now we're going back to when the mother's pregnant and they'll start right after they're born.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,16,1169,0.427442,-1
22452,Starting when they're 3 and going to this school until they're 9 and then going into the public school in the 4th grade.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,23,1170,-0.202789,-1
22453,Ninety percent are on the honor role.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,7,1171,0.230188,1
22454,Now that will change America.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,5,1172,0.0,-1
22455,Those children will all go to college.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,7,1173,-0.288962,-1
22456,They will live the American dream.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,6,1174,0.0,-1
22457,"And I beg the American people, any time they think about reforming education to take this piece of society that doesn't have a chance and take these little pieces of clay that can be shaped and molded and give them the same love and nurture and affection and support you give your children and teach them that they're unique and that they're precious and that there's only one person in the world like them and you will see this nation bloom.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,81,1175,0.942485,-1
22458,And we will have so many people who are qualified for the top job that it will be terrific.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,19,1176,0.833221,-1
22459,"Now, finally, if you can't pay the bills you're dead in the water.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,13,1177,-0.58957,-1
22460,And we have got to put our nation back to work.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,11,1178,-0.294368,-1
22461,"Now, if you don't want to really do that I'm not your man.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,13,1179,-0.425457,-1
22463,"In other words, unless we're going to do it, then pick somebody who likes to talk about it.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,18,1181,-0.431227,-1
22464,"Now, just remember when you think about me -- I didn't create this mess.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,14,1182,-0.804177,-1
22465,"I've been paying taxes just like you and Lord knows, I've paid my share -- over a billion in taxes.",Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,20,1183,0.0,1
22466,And for a guy that started out with everything he owned in the trunk of his car --,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,18,1184,0.0,-1
22470,But it's in your hands.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,5,1188,0.0,-1
22472,I'll see you tomorrow night -- (Laughter) on NBC -- 10:30 to 11:00 Eastern Time.,Ross Perot,Independent Candidate,INDEPENDENT,1992-10-15.txt,15,1190,0.0,0
22475,"Thank you, Carole, and thank you, ladies and gentlemen.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,9,1193,0.905773,-1
22476,Since I suggested this format I hope it's been good for all of you.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,14,1194,0.38434,-1
22477,I really tried to be faithful to your request that we answer the questions specifically and pointedly.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,17,1195,0.0,-1
22478,I thought I owed that to you and I respect you for being here and for the impact you've had on making this a more positive experience.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,27,1196,0.850017,-1
22479,These problems are not easy.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,5,1197,-0.485127,-1
22480,They're not going to be solved overnight.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,7,1198,-0.303017,-1
22481,But I want you to think about just 2 or 3 things.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,12,1199,0.0,-1
22482,"First of all, the people of my state have let me be their governor for 12 years because I made commitments to 2 things -- more jobs and better schools.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,30,1200,0.369909,1
22483,Our schools are now better.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,5,1201,0.430971,-1
22484,"Our children get off to a better start from pre-school programs and smaller classes in the early grades, and we have one of the most aggressive adult education programs in the country.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,32,1202,0.362678,-1
22486,"This year my state ranks first in the country in job growth, 4th in manufacturing in job growth, 4th in income growth, 4th in the decline of poverty.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,28,1204,-0.347487,1
22488,It happened because I could work with people -- Republicans and Democrats.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,12,1206,-0.78678,0
22489,"That's why we've had 24 retired generals and admirals, hundreds of business people, many of them Republican, support this campaign.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,20,1207,0.212432,1
22490,You have to decide whether you want to change or not.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,11,1208,0.0,-1
22491,We do not need 4 more years of an economic theory that doesn't work.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,14,1209,0.0,-1
22492,We've had 12 years of trickle down economics.,Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,8,1210,-0.460587,1
22493,"It's time to put the American people first, to invest and grow this economy.",Bill Clinton,Governor,DEMOCRAT,1992-10-15.txt,14,1211,0.527248,-1
